quiz_id,level,title,description,quiz_category,quiz_tags,version,status,question_number,question_text,question_category,question_tags,explanation,correct_index,answer_1,answer_2,answer_3,answer_4,answer_5,answer_6,answer_7,answer_8,answer_9
c1-009,C1,Academic Stance,Practice Academic Stance.,Academic English,"Academic English,C1",1,published,5,The committee's report draws ___ attention to the need for reform.,Academic English,"Academic English,C1","In formal academic prose, draw sharp attention to means to emphasize an important issue clearly.",1,sharp,strong,heavy,big,,,,,
c1-010,C1,Collocation,Practice Collocation.,Vocabulary,"Vocabulary,C1",1,published,1,The report draws ___ attention to a serious gap.,Vocabulary,"Vocabulary,C1",Draw sharp attention to is a natural formal collocation.,3,strong,heavy,sharp,big,,,,,
c1-010,C1,Collocation,Practice Collocation.,Vocabulary,"Vocabulary,C1",1,published,2,The article draws ___ attention to the limitations of the study.,Vocabulary,"Vocabulary,C1",Draw sharp attention to is a natural formal collocation.,2,strong,sharp,heavy,big,,,,,
c1-010,C1,Collocation,Practice Collocation.,Vocabulary,"Vocabulary,C1",1,published,3,The report gives ___ attention to the need for reform.,Vocabulary,"Vocabulary,C1",Sharp attention is a formal collocation used to emphasize the importance of an issue.,1,sharp,strong,heavy,big,,,,,
c1-010,C1,Collocation,Practice Collocation.,Vocabulary,"Vocabulary,C1",1,published,4,The paper draws ___ attention to a significant gap.,Vocabulary,"Vocabulary,C1",Draw sharp attention to is a natural formal collocation.,4,strong,heavy,big,sharp,,,,,
c1-010,C1,Collocation,Practice Collocation.,Vocabulary,"Vocabulary,C1",1,published,5,The review draws ___ attention to an unresolved issue.,Vocabulary,"Vocabulary,C1",Draw sharp attention to is a natural formal collocation.,3,strong,heavy,sharp,big,,,,,
c2-001,C2,Nuanced Modality,Practice Nuanced Modality.,Grammar,"Grammar,C2",1,published,1,"He ___ have been aware of the risk, but the evidence is inconclusive.",Grammar,"Grammar,C2",May have been expresses a possible past state.,3,must,will,may,should,,,,,
c2-001,C2,Nuanced Modality,Practice Nuanced Modality.,Grammar,"Grammar,C2",1,published,2,"She ___ have known about the change, but the evidence is unclear.",Grammar,"Grammar,C2",May have been expresses a possible past state.,4,must,will,should,may,,,,,
c2-001,C2,Nuanced Modality,Practice Nuanced Modality.,Grammar,"Grammar,C2",1,published,3,"They ___ have misunderstood the message, although we cannot be certain.",Grammar,"Grammar,C2",May have been expresses a possible past state.,2,must,may,will,should,,,,,
c2-001,C2,Nuanced Modality,Practice Nuanced Modality.,Grammar,"Grammar,C2",1,published,4,"He ___ have noticed the error, but there is no proof.",Grammar,"Grammar,C2",May have been expresses a possible past state.,1,may,must,will,should,,,,,
c2-001,C2,Nuanced Modality,Practice Nuanced Modality.,Grammar,"Grammar,C2",1,published,5,"The committee ___ have anticipated the problem, but the record is inconclusive.",Grammar,"Grammar,C2",May have been expresses a possible past state.,4,must,will,should,may,,,,,
c2-002,C2,Concessive Inversion,Practice Concessive Inversion.,Grammar,"Grammar,C2",1,published,1,"Much as we ___ the theory, the evidence remains weak.",Grammar,"Grammar,C2",Much as + verb introduces a strong concession.,2,am admiring,admire,admired,would admire,,,,,
c2-002,C2,Concessive Inversion,Practice Concessive Inversion.,Grammar,"Grammar,C2",1,published,2,"Much as I ___ the proposal, I cannot endorse it.",Grammar,"Grammar,C2",Much as + verb introduces a strong concession.,1,admire,am admiring,admired,would admire,,,,,
c2-002,C2,Concessive Inversion,Practice Concessive Inversion.,Grammar,"Grammar,C2",1,published,3,"Much as the researchers ___ the theory, the evidence remains weak.",Grammar,"Grammar,C2",Much as + verb introduces a strong concession.,2,am admiring,admire,admired,would admire,,,,,
c2-002,C2,Concessive Inversion,Practice Concessive Inversion.,Grammar,"Grammar,C2",1,published,4,"Much as she ___ the approach, she chose another method.",Grammar,"Grammar,C2",Much as + verb introduces a strong concession.,3,am admiring,admired,admire,would admire,,,,,
c2-002,C2,Concessive Inversion,Practice Concessive Inversion.,Grammar,"Grammar,C2",1,published,5,"Much as they ___ the speaker, they disagreed with the conclusion.",Grammar,"Grammar,C2",Much as + verb introduces a strong concession.,3,am admiring,admired,admire,would admire,,,,,
c2-003,C2,Fronting,Practice Fronting.,Grammar,"Grammar,C2",1,published,1,What the report fails to explain ___ why the figures changed.,Grammar,"Grammar,C2","The subject is a singular noun clause, so use is.",1,is,are,be,have,,,,,
c2-003,C2,Fronting,Practice Fronting.,Grammar,"Grammar,C2",1,published,2,What the study fails to show ___ how the results changed over time.,Grammar,"Grammar,C2","The subject is a singular noun clause, so use is.",4,are,be,have,is,,,,,
c2-003,C2,Fronting,Practice Fronting.,Grammar,"Grammar,C2",1,published,3,What the report does not explain ___ why the costs increased.,Grammar,"Grammar,C2","The subject is a singular noun clause, so use is.",2,are,is,be,have,,,,,
c2-003,C2,Fronting,Practice Fronting.,Grammar,"Grammar,C2",1,published,4,What the figures reveal ___ a shift in consumer behavior.,Grammar,"Grammar,C2","The subject is a singular noun clause, so use is.",3,are,be,is,have,,,,,
c2-003,C2,Fronting,Practice Fronting.,Grammar,"Grammar,C2",1,published,5,What the analysis leaves unclear ___ the reason for the discrepancy.,Grammar,"Grammar,C2","The subject is a singular noun clause, so use is.",1,is,are,be,have,,,,,
c2-004,C2,Register and Tone,Practice Register and Tone.,Writing,"Writing,C2",1,published,1,Which expression best suits highly formal academic writing?,Writing,"Writing,C2",A substantial proportion of is formal and precise.,1,a substantial proportion of,a lot of,loads of,tons of,,,,,
c2-004,C2,Register and Tone,Practice Register and Tone.,Writing,"Writing,C2",1,published,2,Which phrase is most suitable for a formal research article?,Writing,"Writing,C2",A substantial proportion of is formal and precise.,4,a lot of,loads of,tons of,a substantial proportion of,,,,,
c2-004,C2,Register and Tone,Practice Register and Tone.,Writing,"Writing,C2",1,published,3,"For a scholarly paper, which phrase most precisely expresses a large share?",Writing,"Writing,C2",A substantial proportion of is formal and precise.,1,a substantial proportion of,a lot of,loads of,tons of,,,,,
c2-004,C2,Register and Tone,Practice Register and Tone.,Writing,"Writing,C2",1,published,4,Which wording would be most appropriate in a scholarly paper?,Writing,"Writing,C2",A substantial proportion of is formal and precise.,3,a lot of,loads of,a substantial proportion of,tons of,,,,,
c2-004,C2,Register and Tone,Practice Register and Tone.,Writing,"Writing,C2",1,published,5,Which phrase best fits a formal university report?,Writing,"Writing,C2",A substantial proportion of is formal and precise.,4,a lot of,loads of,tons of,a substantial proportion of,,,,,
c2-005,C2,Semantic Nuance,Practice Semantic Nuance.,Vocabulary,"Vocabulary,C2",1,published,1,"The minister's response was deliberately ___, avoiding a direct commitment.",Vocabulary,"Vocabulary,C2",Equivocal means deliberately unclear or open to more than one interpretation.,2,equivalent,equivocal,explicit,conclusive,,,,,
c2-005,C2,Semantic Nuance,Practice Semantic Nuance.,Vocabulary,"Vocabulary,C2",1,published,2,"The spokesperson gave an ___ answer, avoiding a firm commitment.",Vocabulary,"Vocabulary,C2",Equivocal means deliberately unclear or open to more than one interpretation.,3,equivalent,explicit,equivocal,conclusive,,,,,
c2-005,C2,Semantic Nuance,Practice Semantic Nuance.,Vocabulary,"Vocabulary,C2",1,published,3,"His response remained ___, leaving both interpretations open.",Vocabulary,"Vocabulary,C2",Equivocal means deliberately unclear or open to more than one interpretation.,4,equivalent,explicit,conclusive,equivocal,,,,,
c2-005,C2,Semantic Nuance,Practice Semantic Nuance.,Vocabulary,"Vocabulary,C2",1,published,4,"The statement was deliberately ___, so no clear promise was made.",Vocabulary,"Vocabulary,C2",Equivocal means deliberately unclear or open to more than one interpretation.,1,equivocal,equivalent,explicit,conclusive,,,,,
c2-005,C2,Semantic Nuance,Practice Semantic Nuance.,Vocabulary,"Vocabulary,C2",1,published,5,"Her reply was ___ rather than explicit, which frustrated the audience.",Vocabulary,"Vocabulary,C2",Equivocal means deliberately unclear or open to more than one interpretation.,3,equivalent,explicit,equivocal,conclusive,,,,,
c2-006,C2,Advanced Relative Construction,Practice Advanced Relative Construction.,Grammar,"Grammar,C2",1,published,1,"The proposal, ___ merits were debated for months, was finally rejected.",Grammar,"Grammar,C2",Whose can express possession in a non-defining relative clause.,4,which,whom,where,whose,,,,,
c2-006,C2,Advanced Relative Construction,Practice Advanced Relative Construction.,Grammar,"Grammar,C2",1,published,2,"The policy, ___ provisions were debated for weeks, was finally approved.",Grammar,"Grammar,C2",Whose can express possession in a non-defining relative clause.,1,whose,which,whom,where,,,,,
c2-006,C2,Advanced Relative Construction,Practice Advanced Relative Construction.,Grammar,"Grammar,C2",1,published,3,"The agreement, ___ terms were revised twice, was signed yesterday.",Grammar,"Grammar,C2",Whose can express possession in a non-defining relative clause.,2,which,whose,whom,where,,,,,
c2-006,C2,Advanced Relative Construction,Practice Advanced Relative Construction.,Grammar,"Grammar,C2",1,published,4,"The proposal, ___ details were discussed at length, was accepted.",Grammar,"Grammar,C2",Whose can express possession in a non-defining relative clause.,3,which,whom,whose,where,,,,,
c2-006,C2,Advanced Relative Construction,Practice Advanced Relative Construction.,Grammar,"Grammar,C2",1,published,5,"The document, ___ clauses attracted criticism, was published later.",Grammar,"Grammar,C2",Whose can express possession in a non-defining relative clause.,3,which,whom,whose,where,,,,,
c2-007,C2,Inversion with Negative Adverbial,Practice Inversion with Negative Adverbial.,Grammar,"Grammar,C2",1,published,1,Under no circumstances ___ the data be altered.,Grammar,"Grammar,C2",Negative fronted adverbials trigger inversion.,3,the data should,would,should,have,,,,,
c2-007,C2,Inversion with Negative Adverbial,Practice Inversion with Negative Adverbial.,Grammar,"Grammar,C2",1,published,2,Under no circumstances ___ confidential data be shared.,Grammar,"Grammar,C2",Negative fronted adverbials trigger inversion.,2,the data should,should,would,have,,,,,
c2-007,C2,Inversion with Negative Adverbial,Practice Inversion with Negative Adverbial.,Grammar,"Grammar,C2",1,published,3,"Rarely, if ever, ___ such confidential data be shared.",Grammar,"Grammar,C2",Negative or restrictive fronted expressions can trigger subject–auxiliary inversion.,1,should,would,have,the data should,,,,,
c2-007,C2,Inversion with Negative Adverbial,Practice Inversion with Negative Adverbial.,Grammar,"Grammar,C2",1,published,4,At no point during the review ___ the rules be ignored.,Grammar,"Grammar,C2",Negative fronted adverbials such as at no point trigger subject–auxiliary inversion.,1,should,would,have,the rules should,,,,,
c2-007,C2,Inversion with Negative Adverbial,Practice Inversion with Negative Adverbial.,Grammar,"Grammar,C2",1,published,5,In no circumstances ___ these figures be altered after publication.,Grammar,"Grammar,C2",Negative fronted adverbials such as in no circumstances trigger subject–auxiliary inversion.,1,should,would,have,the figures should,,,,,
c2-008,C2,Pragmatics,Practice Pragmatics.,Vocabulary,"Vocabulary,C2",1,published,1,Her 'That's interesting' was probably ___ given her dismissive tone.,Vocabulary,"Vocabulary,C2",Tone and context can make a seemingly positive phrase sarcastic.,3,enthusiastic,literal,sarcastic,grateful,,,,,
c2-008,C2,Pragmatics,Practice Pragmatics.,Vocabulary,"Vocabulary,C2",1,published,2,"Her ""That is interesting"" sounded ___ given her dismissive expression.",Vocabulary,"Vocabulary,C2",Tone and context can make a seemingly positive phrase sarcastic.,1,sarcastic,enthusiastic,literal,grateful,,,,,
c2-008,C2,Pragmatics,Practice Pragmatics.,Vocabulary,"Vocabulary,C2",1,published,3,"His ""Well done"" was probably ___ given his sarcastic tone.",Vocabulary,"Vocabulary,C2",Tone and context can make a seemingly positive phrase sarcastic.,2,enthusiastic,sarcastic,literal,grateful,,,,,
c2-008,C2,Pragmatics,Practice Pragmatics.,Vocabulary,"Vocabulary,C2",1,published,4,"Her ""Great idea"" seemed ___ after she rolled her eyes.",Vocabulary,"Vocabulary,C2",Tone and context can make a seemingly positive phrase sarcastic.,4,enthusiastic,literal,grateful,sarcastic,,,,,
c2-008,C2,Pragmatics,Practice Pragmatics.,Vocabulary,"Vocabulary,C2",1,published,5,"His ""How helpful"" was clearly ___ in context.",Vocabulary,"Vocabulary,C2",Tone and context can make a seemingly positive phrase sarcastic.,1,sarcastic,enthusiastic,literal,grateful,,,,,
c2-009,C2,Idiomatic Precision,Practice Idiomatic Precision.,Vocabulary,"Vocabulary,C2",1,published,1,The new evidence ___ serious doubt on the original claim.,Vocabulary,"Vocabulary,C2",Cast doubt on is the standard collocation.,3,throws up,does,casts,makes,,,,,
c2-009,C2,Idiomatic Precision,Practice Idiomatic Precision.,Vocabulary,"Vocabulary,C2",1,published,2,The new findings ___ serious doubt on the earlier conclusion.,Vocabulary,"Vocabulary,C2",Cast doubt on is the standard collocation.,1,casts,throws up,does,makes,,,,,
c2-009,C2,Idiomatic Precision,Practice Idiomatic Precision.,Vocabulary,"Vocabulary,C2",1,published,3,The latest evidence ___ doubt on the original interpretation.,Vocabulary,"Vocabulary,C2",Cast doubt on is the standard collocation.,2,throws up,casts,does,makes,,,,,
c2-009,C2,Idiomatic Precision,Practice Idiomatic Precision.,Vocabulary,"Vocabulary,C2",1,published,4,The report ___ considerable doubt on the proposed explanation.,Vocabulary,"Vocabulary,C2",Cast doubt on is the standard collocation.,4,throws up,does,makes,casts,,,,,
c2-009,C2,Idiomatic Precision,Practice Idiomatic Precision.,Vocabulary,"Vocabulary,C2",1,published,5,The results ___ further doubt on the initial claim.,Vocabulary,"Vocabulary,C2",Cast doubt on is the standard collocation.,3,throws up,does,casts,makes,,,,,
c2-010,C2,Synthesis,Practice Synthesis.,Academic English,"Academic English,C2",1,published,1,"Taken together, the results ___ a nuanced picture of the problem.",Academic English,"Academic English,C2",Paint a picture is a common metaphorical collocation in analytical writing.,3,draw,write,paint,build,,,,,
c2-010,C2,Synthesis,Practice Synthesis.,Academic English,"Academic English,C2",1,published,2,"Taken together, the findings ___ a broader picture of the issue.",Academic English,"Academic English,C2",Paint a picture is a common metaphorical collocation in analytical writing.,2,draw,paint,write,build,,,,,
c2-010,C2,Synthesis,Practice Synthesis.,Academic English,"Academic English,C2",1,published,3,"Taken together, the data ___ a more complicated picture than the model predicted.",Academic English,"Academic English,C2",Paint a picture is a common metaphorical collocation in analytical writing.,2,draw,paint,write,build,,,,,
c2-010,C2,Synthesis,Practice Synthesis.,Academic English,"Academic English,C2",1,published,4,"Viewed alongside the earlier results, the studies ___ a more complex picture than expected.",Academic English,"Academic English,C2",Paint a picture is a common metaphorical collocation in analytical writing.,1,paint,draw,write,build,,,,,
c2-010,C2,Synthesis,Practice Synthesis.,Academic English,"Academic English,C2",1,published,5,"When the four studies are considered together, the findings ___ a more complicated picture than the model predicted.",Academic English,"Academic English,C2",Paint a picture is a common metaphorical collocation in analytical writing.,1,paint,draw,write,build,,,,,
